S.No,District Name,Division Name,Mandal LGD Code,Mandal Name,Panchayat LGD Code,Gram Panchayat Name,Latitude,Longitude
314,Adilabad,ADILABAD,7190,Sirikonda,195177,Waipet,19.3349,78.6252
315,Adilabad,ADILABAD,4678,Talamadugu,195658,Arli(K),19.6156,78.4224
316,Adilabad,ADILABAD,4678,Talamadugu,195659,Bharampur,19.5976,78.414
317,Adilabad,ADILABAD,4678,Talamadugu,281458,Cherlapally,19.6089,78.3807
318,Adilabad,ADILABAD,4678,Talamadugu,195660,Devapur,19.6159,78.4611
319,Adilabad,ADILABAD,4678,Talamadugu,288916,Dorli,19.6386,78.3716
320,Adilabad,ADILABAD,4678,Talamadugu,195661,Jhari,19.6137,78.3637
321,Adilabad,ADILABAD,4678,Talamadugu,195662,Kajjarla,19.6369,78.466
322,Adilabad,ADILABAD,4678,Talamadugu,195663,Kappardevi,19.6318,78.3509
323,Adilabad,ADILABAD,4678,Talamadugu,195664,Khodad,19.6737,78.4661
324,Adilabad,ADILABAD,4678,Talamadugu,281465,Kosai,19.6420625,78.3143402
325,Adilabad,ADILABAD,4678,Talamadugu,281461,Kothur,19.6603464,78.4085323
326,Adilabad,ADILABAD,4678,Talamadugu,195665,Kuchalapoor,19.6808,78.3632
327,Adilabad,ADILABAD,4678,Talamadugu,281462,Lachampur,19.5834,78.466
328,Adilabad,ADILABAD,4678,Talamadugu,281470,Laxmipur,19.6968,78.351
329,Adilabad,ADILABAD,4678,Talamadugu,195666,Lingi,19.6948,78.3809
330,Adilabad,ADILABAD,4678,Talamadugu,281457,Nandigaon,19.576,78.4146
331,Adilabad,ADILABAD,4678,Talamadugu,195667,Palasi B,19.6581,78.3306
332,Adilabad,ADILABAD,4678,Talamadugu,195668,Palle(B),19.5734404,78.4419777
333,Adilabad,ADILABAD,4678,Talamadugu,281463,Palli K,19.5679,78.4283
334,Adilabad,ADILABAD,4678,Talamadugu,281459,Palsi B Tanda,19.649,78.3404
335,Adilabad,ADILABAD,4678,Talamadugu,281460,Palsi K,19.6563,78.3567
336,Adilabad,ADILABAD,4678,Talamadugu,281464,Rathnapur,19.6096,78.3349
337,Adilabad,ADILABAD,4678,Talamadugu,195669,Ruyyadi,19.6385,78.4158
338,Adilabad,ADILABAD,4678,Talamadugu,281471,Sakinapur,19.615,78.4009
339,Adilabad,ADILABAD,4678,Talamadugu,195670,Sunkidi,19.6691,78.4219
340,Adilabad,ADILABAD,4678,Talamadugu,195671,Talamadugu,19.6420645,78.3954416
341,Adilabad,ADILABAD,4678,Talamadugu,195672,Umdam,19.6655,78.4271
342,Adilabad,ADILABAD,4678,Talamadugu,195673,Umri,19.6426192,78.3182114
343,Adilabad,ADILABAD,4679,Tamsi,281273,Ambugaon,19.7069,78.3927
344,Adilabad,ADILABAD,4679,Tamsi,195677,Bandal Nagpur,19.7132,78.4746
345,Adilabad,ADILABAD,4679,Tamsi,195681,Ghotkuri,19.7324,78.5075
346,Adilabad,ADILABAD,4679,Tamsi,195682,Girigaon,19.717,78.3699
347,Adilabad,ADILABAD,4679,Tamsi,195685,Hasnapur,19.6755,78.466
348,Adilabad,ADILABAD,4679,Tamsi,195686,Jamidi,19.7063,78.4525
349,Adilabad,ADILABAD,4679,Tamsi,195688,Khapperla,19.7239,78.4573
350,Adilabad,ADILABAD,4679,Tamsi,281271,Leemguda,19.7181,78.3633
351,Adilabad,ADILABAD,4679,Tamsi,281280,Palodi,19.7208,78.4194
352,Adilabad,ADILABAD,4679,Tamsi,195691,Ponnari,19.6771,78.4845
353,Adilabad,ADILABAD,4679,Tamsi,281277,Sawargaon,19.725,78.486
354,Adilabad,ADILABAD,4679,Tamsi,195692,Tamsi (B),19.6872,78.4231
355,Adilabad,ADILABAD,4679,Tamsi,195694,Waddadi,19.6871,78.4493
356,Adilabad,UTNOOR,7191,Gadiguda,281091,Admiyan,19.6195,78.884
357,Adilabad,UTNOOR,7191,Gadiguda,195529,Arjuni,19.598,78.8024
358,Adilabad,UTNOOR,7191,Gadiguda,281466,Boddiguda G,19.6266,78.935
359,Adilabad,UTNOOR,7191,Gadiguda,195533,Dhaba B,19.5832,78.8795
360,Adilabad,UTNOOR,7191,Gadiguda,281077,Dhaba K,19.5792,78.868
361,Adilabad,UTNOOR,7191,Gadiguda,195534,Dongargaon,19.6364,78.8996
362,Adilabad,UTNOOR,7191,Gadiguda,195535,Gadiguda,19.6126,78.9089
363,Adilabad,UTNOOR,7191,Gadiguda,281338,Khadki,19.5622,78.8235
364,Adilabad,UTNOOR,7191,Gadiguda,281329,Khadodi,19.6573,78.9427
365,Adilabad,UTNOOR,7191,Gadiguda,195538,Khandow,19.6367,78.8678
366,Adilabad,UTNOOR,7191,Gadiguda,195539,Kolama,19.5758,78.9481
367,Adilabad,UTNOOR,7191,Gadiguda,195540,Kothapalle G,19.6187,78.9477
368,Adilabad,UTNOOR,7191,Gadiguda,281346,Kundi Shekuguda,19.637,78.801
369,Adilabad,UTNOOR,7191,Gadiguda,281100,Kunikasa G,19.6017,78.948
370,Adilabad,UTNOOR,7191,Gadiguda,281356,Lokari B,19.549,78.8552
371,Adilabad,UTNOOR,7191,Gadiguda,195542,Lokari K,19.5757,78.8429
372,Adilabad,UTNOOR,7191,Gadiguda,281327,Mediguda,19.6413,78.9385
373,Adilabad,UTNOOR,7191,Gadiguda,195548,Paraswada B,19.5955,78.9238
374,Adilabad,UTNOOR,7191,Gadiguda,281032,Paraswada K,19.5879,78.7921
375,Adilabad,UTNOOR,7191,Gadiguda,195549,Pipri,19.6161,78.8315
376,Adilabad,UTNOOR,7191,Gadiguda,281106,Rampur,19.643,78.8566
377,Adilabad,UTNOOR,7191,Gadiguda,281358,Romankasa,19.555,78.8753
378,Adilabad,UTNOOR,7191,Gadiguda,281340,Rupapur,19.6221,78.9315
379,Adilabad,UTNOOR,7191,Gadiguda,195550,Sangvi,19.5391,78.8918
380,Adilabad,UTNOOR,7191,Gadiguda,281343,Savri,19.5813,78.8464
381,Adilabad,UTNOOR,4649,Indervelly,281270,Anjee,19.4794,78.6854
382,Adilabad,UTNOOR,4649,Indervelly,281253,Bikkutanda,19.5295,78.6311
383,Adilabad,UTNOOR,4649,Indervelly,195164,Dasnapur,19.45248,78.62918
384,Adilabad,UTNOOR,4649,Indervelly,195165,Devapur,19.5366,78.6031
385,Adilabad,UTNOOR,4649,Indervelly,195166,Dhannura (B),19.5153,78.6153
386,Adilabad,UTNOOR,4649,Indervelly,195167,Dodanda,19.5168,78.7451
387,Adilabad,UTNOOR,4649,Indervelly,281284,Dongargaon,19.4302,78.6388
388,Adilabad,UTNOOR,4649,Indervelly,281264,Eshwarnagar,19.4764,78.6878
389,Adilabad,UTNOOR,4649,Indervelly,281244,Gattepally,19.5449,78.763
390,Adilabad,UTNOOR,4649,Indervelly,195168,Ginnera,19.5404,78.638
391,Adilabad,UTNOOR,4649,Indervelly,195169,Gourapur,19.4881,78.5949
392,Adilabad,UTNOOR,4649,Indervelly,281274,Harkapur,19.479,78.6516
393,Adilabad,UTNOOR,4649,Indervelly,281279,Harkapur Tanda,19.4757,78.6432
394,Adilabad,UTNOOR,4649,Indervelly,195178,Heerapur,19.4329,78.6276
395,Adilabad,UTNOOR,4649,Indervelly,195170,Indervelly B,19.5023,78.6626
396,Adilabad,UTNOOR,4649,Indervelly,195171,Keslapur,19.5058,78.6099
397,Adilabad,UTNOOR,4649,Indervelly,281259,Markaguda,19.5146,78.6827
398,Adilabad,UTNOOR,4649,Indervelly,281282,Mendapally,19.503,78.6195
399,Adilabad,UTNOOR,4649,Indervelly,195172,Muthnur,19.5134,78.6305
400,Adilabad,UTNOOR,4649,Indervelly,281226,Pipri,19.5401,78.5905
401,Adilabad,UTNOOR,4649,Indervelly,281222,Pittabongaram,19.454,78.6291
402,Adilabad,UTNOOR,4649,Indervelly,281290,Samakka,19.5301,78.669
403,Adilabad,UTNOOR,4649,Indervelly,281235,Shankar Guda,19.514656,78.618089
404,Adilabad,UTNOOR,4649,Indervelly,195175,Tejapur,19.4722,78.5829
405,Adilabad,UTNOOR,4649,Indervelly,281249,Tummaguda,19.5201,78.6491
406,Adilabad,UTNOOR,4649,Indervelly,195176,Wadagaon,19.4389,78.6673
407,Adilabad,UTNOOR,4649,Indervelly,281288,Walgonda,19.4025,78.6611
408,Adilabad,UTNOOR,4649,Indervelly,195179,Ymaikunta,19.5193,78.6595
409,Adilabad,UTNOOR,4670,Narnoor,195530,Babjhari,19.528,78.791
410,Adilabad,UTNOOR,4670,Narnoor,281377,Balanpur,19.4646,78.8594
411,Adilabad,UTNOOR,4670,Narnoor,281427,Bethalguda,19.4532,78.8761
412,Adilabad,UTNOOR,4670,Narnoor,195531,Bhimpur,19.5058,78.8639
413,Adilabad,UTNOOR,4670,Narnoor,195532,Chorgaon,19.5439,78.7791
414,Adilabad,UTNOOR,4670,Narnoor,281374,Empally G,19.5304,78.8423
415,Adilabad,UTNOOR,4670,Narnoor,281425,Gangapur,19.4778,78.8352
416,Adilabad,UTNOOR,4670,Narnoor,281376,Gundala G,19.5043,78.7953
417,Adilabad,UTNOOR,4670,Narnoor,195536,Gunjala,19.4709,78.8129
418,Adilabad,UTNOOR,4670,Narnoor,281467,Jamda,19.4459,78.8169
419,Adilabad,UTNOOR,4670,Narnoor,195537,Khairdatwa,19.5252,78.8245
420,Adilabad,UTNOOR,4670,Narnoor,281369,Khampur,19.4931,78.8022
421,Adilabad,UTNOOR,4670,Narnoor,195541,Kothapally H,19.5104,78.8959
422,Adilabad,UTNOOR,4670,Narnoor,195543,Mahagaon,19.4974,78.8316
423,Adilabad,UTNOOR,4670,Narnoor,195544,Malangi,19.4882,78.9452
424,Adilabad,UTNOOR,4670,Narnoor,281428,Malepur,19.5063,78.9381
425,Adilabad,UTNOOR,4670,Narnoor,195545,Mankapur,19.4873,78.8428
426,Adilabad,UTNOOR,4670,Narnoor,281378,Marapaguda,19.47,78.8942
427,Adilabad,UTNOOR,4670,Narnoor,195546,Nagolkonda,19.4696,78.8743
428,Adilabad,UTNOOR,4670,Narnoor,195547,Narnoor,19.5008,78.8471
429,Adilabad,UTNOOR,4670,Narnoor,281364,Sungapur Kolamguda,19.5496,78.7996
430,Adilabad,UTNOOR,4670,Narnoor,195551,Tadihadpanur,19.4557,78.8301
431,Adilabad,UTNOOR,4670,Narnoor,195552,Umri,19.5267,78.9267
432,Adilabad,UTNOOR,4683,Utnoor,281422,Babapur,19.3981,78.6931
433,Adilabad,UTNOOR,4683,Utnoor,195737,Birsaipet,19.2904,78.8141
434,Adilabad,UTNOOR,4683,Utnoor,195738,Chandur,19.4468,78.7836
435,Adilabad,UTNOOR,4683,Utnoor,281386,Cheruvuguda,19.3233,78.8302
436,Adilabad,UTNOOR,4683,Utnoor,281418,Chinthakarra,19.5001,78.6997
437,Adilabad,UTNOOR,4683,Utnoor,195739,Danthanpalle,19.3268,78.8185
438,Adilabad,UTNOOR,4683,Utnoor,281383,Dongachintha,19.338,78.7856
439,Adilabad,UTNOOR,4683,Utnoor,281429,Gangapur,19.3674,78.7351
440,Adilabad,UTNOOR,4683,Utnoor,195740,Ghanpur,19.3462,78.8291
441,Adilabad,UTNOOR,4683,Utnoor,281384,Gonduguda-G,19.3464,78.8018
442,Adilabad,UTNOOR,4683,Utnoor,195741,Hasnapur,19.417,78.7971
443,Adilabad,UTNOOR,4683,Utnoor,288896,Heerapur-J,19.3101,78.803
444,Adilabad,UTNOOR,4683,Utnoor,281415,Jaitharamthanda,19.479,78.7289
445,Adilabad,UTNOOR,4683,Utnoor,281420,Jamalthanda,19.4648,78.7064
446,Adilabad,UTNOOR,4683,Utnoor,281412,Kamaipet,19.3746,78.7247
447,Adilabad,UTNOOR,4683,Utnoor,281426,Kannapur,19.3446,78.755
448,Adilabad,UTNOOR,4683,Utnoor,281431,Kummarithanda,19.443,78.7183
449,Adilabad,UTNOOR,4683,Utnoor,195742,Lakkaram,19.3716,78.7815
450,Adilabad,UTNOOR,4683,Utnoor,195743,Luxettipet,19.4034,78.7318
451,Adilabad,UTNOOR,4683,Utnoor,281407,Marugudam,19.415,78.8014
452,Adilabad,UTNOOR,4683,Utnoor,281410,Mathadiguda,19.3836,78.8
453,Adilabad,UTNOOR,4683,Utnoor,281424,Naddamguda,19.4423,78.7684
454,Adilabad,UTNOOR,4683,Utnoor,195744,Nagapur,19.4161,78.7503
455,Adilabad,UTNOOR,4683,Utnoor,195745,Narsapur (B),19.4854,78.7353
456,Adilabad,UTNOOR,4683,Utnoor,281382,Narsapur-J,19.3361,78.8576
457,Adilabad,UTNOOR,4683,Utnoor,195746,Pulimadgu,19.4539,78.7044
458,Adilabad,UTNOOR,4683,Utnoor,281416,Sakera-B,19.481,78.7018
459,Adilabad,UTNOOR,4683,Utnoor,195747,Salewada (B),19.4325,78.7087
460,Adilabad,UTNOOR,4683,Utnoor,195748,Salewada (K),19.4368,78.7017
461,Adilabad,UTNOOR,4683,Utnoor,195749,Shampur,19.4201,78.7416
462,Adilabad,UTNOOR,4683,Utnoor,281408,Shyamnaikthanda,19.4181,78.775
463,Adilabad,UTNOOR,4683,Utnoor,281414,Takkuguda,19.3937,78.7558
464,Adilabad,UTNOOR,4683,Utnoor,281423,Thandra,19.4147,78.7059
465,Adilabad,UTNOOR,4683,Utnoor,195750,Umri,19.4434,78.7465
466,Adilabad,UTNOOR,4683,Utnoor,195751,Utnur,19.3676,78.7739
467,Adilabad,UTNOOR,4683,Utnoor,281413,X-Road (Lingoji Thanda),19.4004,78.7551
468,Adilabad,UTNOOR,4683,Utnoor,195752,Yenda,19.4395,78.7327
469,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202120,Amerda,17.8412062,80.846343
470,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202121,Ammagaripalli,17.8663917,80.8637367
471,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202122,Anandapuram,17.794973,80.8449173
472,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202123,Aswapuram,17.837345,80.8265032
473,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279467,Battilagumpu,17.9013918,80.869965
474,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279463,Chinthiryala Colony,17.8260044,80.8321457
475,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202124,Chintriyala,17.8092144,80.8699688
476,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202125,Gollagudem,17.8223296,80.827279
477,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202126,Gondigudem,17.8186245,80.7906872
478,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279469,Gondigudem Kothuru,17.8219386,80.7891248
479,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202127,Jaggaram,17.8671286,80.8313777
480,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279483,Kalyanapuram,17.8888838,80.83091
481,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202128,Mallelamadugu,17.7664031,80.8403057
482,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279475,Manobothulapadu,17.861,80.7569
483,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202129,Mittagudem,17.8781619,80.8320698
484,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202130,Mondikunta,17.7665403,80.833073
485,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202131,Nellipaka,17.7683667,80.8582917
486,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279468,Ramachandrapuram,17.7553429,80.8558885
487,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279477,Sandralabodu,17.8241498,80.8483848
488,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279464,Seetharampuram,17.8046753,80.8332772
489,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,202132,Thummalacheruvu,17.7688569,80.7946786
490,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279480,Thurramvari Gudem,17.8375113,80.8171086
491,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279492,Venkatapuram,17.7604026,80.7760173
492,Bhadradri Kothagudem,BHADRACHALAM,5053,Aswapuram,279471,Yalakalagudem,17.8292768,80.7829205
493,Bhadradri Kothagudem,BHADRACHALAM,5056,Bhadrachalam,245211,Bhadrachalam,17.398975,78.511063
494,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,288780,Anjanapuram,17.6281451,80.7919219
495,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202201,Burgampahad,17.6445666,80.8661863
496,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202203,Iravendi,17.7350567,80.8689646
497,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,279624,Koyagudem,17.696713,80.8715059
498,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,279612,Krishnasagar,17.7120601,80.8053987
499,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202204,Lakshmipuram,17.6598096,80.8135407
500,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202205,Morampalli,17.6320538,80.8133101
501,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,279595,Mothepatti Nagar,17.716,80.8823
502,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202206,Musalimadugu,17.6793457,80.8131424
503,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202207,Nagineniprolu,17.670698,80.8595752
504,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,279605,Nakiripeta,17.6665636,80.8048296
505,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202209,Pinapaka Pattinagar,17.6255675,80.7863854
506,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202210,Sarapaka,17.6890011,80.8670213
507,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,279601,Sompalli,17.606957,80.8237311
508,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,202213,Tekulacheruvu,17.6585031,80.7813065
509,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,279618,Thallagommuru,17.6955182,80.8714688
510,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,279617,Uppusaka,17.6445098,80.7542679
511,Bhadradri Kothagudem,BHADRACHALAM,5058,Burgampahad,288779,Vepalagadda,17.6315169,80.8092422
512,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279684,Bodenelli,18.0236,80.9341
513,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279680,C.Kathigudem,18.0668898,80.7951654
514,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202231,Cherla,18.0726443,80.8228908
515,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279677,Chinnamidisileru,18.0613,80.8532
516,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202232,Devarapalli,17.9708068,80.8907637
517,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202233,Gommugudem,18.0244033,80.8272333
518,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279666,Gompalli,18.0524734,80.8155349
519,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279675,Kaliveru Z,18.0217951,80.8574636
520,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279669,Keswapuram,18.059535,80.8433383
521,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279664,Kothapalli Z,18.0471661,80.8189802
522,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279682,Koyyuru,18.0911617,80.7979167
523,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202234,Kudunuru,17.9874667,80.8839383
524,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202235,Kurnapally,18.0526,80.9356
525,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279672,Laxmi Colony,18.0830562,80.8315832
526,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279667,Lingapuram,18.0494274,80.8181835
527,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202236,Mogallapally,18.0622667,80.8035433
528,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202237,Pedamidisileru,18.0861,80.8754
529,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202238,Peddipalli,18.0073009,80.8500028
530,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279674,Puligundala,17.9702,80.947
531,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202239,Pusuguppa,18.2142,80.8545
532,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202240,R.Kothagudem,18.0091189,80.87116
533,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202241,Satyanarayanapuram,18.0142778,80.8659787
534,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202242,Subbampeta,18.0971383,80.7585017
535,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202243,Tegada,18.0378895,80.8412988
536,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,279679,Tippapuram,18.1196,80.8917
537,Bhadradri Kothagudem,BHADRACHALAM,5060,Cherla,202244,Upparigudem,18.0990617,80.8112148
538,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279710,Achuthapuram,17.8408246,80.9083685
539,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202298,Anjipaka,17.8593373,80.9240271
540,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202299,Arlagudem,17.8163837,80.966481
541,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279730,B Kothagudem,17.7552568,80.91444
542,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279706,Battigudem,17.8459133,80.9329433
543,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202300,China Nallaballi,17.8931986,80.9232581
544,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279726,Chinna Bandirevu,17.9006601,80.92855
545,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279717,Chintaguppa,17.9032691,80.9897644
546,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279724,Dabbanuthala,17.8542777,80.9489859
547,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202301,Dummugudem,17.8509765,80.8854337
548,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202302,Gangolu,17.8250566,80.8945142
549,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202303,Gowraram,17.9141546,80.9518528
550,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202304,Kasinagaram,17.89351,80.9131233
551,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,288783,Kotha Danthem,17.7895972,80.8781396
552,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202305,Kothapalli,17.7568741,81.0484765
553,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279719,Kothuru,17.8481133,80.9726883
554,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279712,Koya Narsapuram,17.76246,81.0291617
555,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279711,Lachigudem,17.7910192,81.0009925
556,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202306,Laxminagaram,17.8453553,80.8995812
557,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202307,Mahadevapuram,17.8381667,80.9237884
558,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202308,Maraigudem,17.7873667,81.031185
559,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279707,Mulkapadu,17.8483244,80.9068938
560,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202309,Nadikudi,17.809757,80.9037607
561,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279713,Narayanarao Peta,17.7827583,80.9879707
562,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202310,Narsapuram,17.7756775,80.8824166
563,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202311,Paidigudem,17.9123567,80.9691816
564,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202312,Parnasala,17.9375123,80.8993575
565,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279716,Patha Maredubaka,17.7746254,80.9005574
566,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202313,Pedakamalapuram,17.8372498,80.9769439
567,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202314,Pedanallaballi,17.9035669,80.9289851
568,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202315,Pragallapalli,17.8716003,80.9024645
569,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279709,Ramachandrunipeta,17.7564037,81.0046914
570,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202316,Ramaraopeta,17.794849,80.901062
571,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202317,Singavaram,17.7848517,80.945115
572,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279708,Subbaraopeta,17.8223417,80.9127894
573,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,202318,Turubaka,17.7569183,80.8941033
574,Bhadradri Kothagudem,BHADRACHALAM,5064,Dummugudem,279728,Work Land Reguballe,17.7906517,80.8815348
575,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,202668,Anantharam,18.0442428,80.4926618
576,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,202669,Battupalli,18.02315,80.5846617
577,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,280164,Chirramalla,18.0403804,80.5752646
578,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,280136,Chooppala,18.0589466,80.4755832
579,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,280166,Kannaigudem,18.010601,80.6234472
580,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,202674,Karakagudem,18.0359836,80.5781712
581,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,280134,Kothagudem,18.0708495,80.4609061
582,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,202676,Padma Puram,18.0426891,80.5139072
583,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,280132,Raghunadhapalem,18.0559483,80.5337749
584,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,202679,Regalla,17.9646,80.5903
585,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,202680,Samath Mothe,18.06474,80.471255
586,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,202681,Samathbattupalli,18.0315063,80.5761298
587,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,280130,Thatigudem,18.0444217,80.5586826
588,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,280138,Thummalagudem,18.0481365,80.479406
589,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,279967,Vattamvarigumpu,18.0492033,80.5810367
590,Bhadradri Kothagudem,BHADRACHALAM,7261,Karakagudem,280141,Venkatapuram,18.0262903,80.5628876
591,Bhadradri Kothagudem,BHADRACHALAM,5079,Manuguru,288786,Bugga (Hill Area),17.9158,80.7185
592,Bhadradri Kothagudem,BHADRACHALAM,5079,Manuguru,279752,Dammakapeta,18.0140564,80.7456862
593,Bhadradri Kothagudem,BHADRACHALAM,5079,Manuguru,279760,Gutta Mallaram,17.8850313,80.8299936
